time,m1,m2,m3,p1,p2,p3
28.035,14,10,13,17,11,15
28.04,14,10,13,15,11,15
28.045,14,10,13,15,10,15
28.05,14,10,13,16,10,16
28.055,14,10,13,16,8,16
28.06,14,10,13,16,9,16
28.065,14,10,13,17,9,17
28.07,14,10,13,17,8,17
28.075,14,10,13,17,8,17
28.08,14,10,13,16,8,17
28.085,14,10,13,17,8,18
28.09,14,9,13,17,8,18
28.095,14,9,13,17,8,18
28.1,14,9,13,16,9,19
28.105,13,9,13,17,9,17
28.11,13,9,13,16,7,18
28.115,13,9,13,15,7,18
28.12,13,9,13,14,8,18
28.125,12,9,13,13,8,19
28.13,12,9,13,12,8,19
28.135,12,9,13,11,6,19
28.14,12,9,13,10,6,19
28.145,12,9,13,10,6,19
28.15,12,9,13,10,6,19
28.155,12,9,13,10,6,19
28.16,12,9,13,10,6,18
28.165,12,9,13,9,6,18
28.17,12,9,13,9,6,18
28.175,12,9,12,9,6,18
28.18,12,9,12,9,6,18
28.185,12,9,12,10,6,17
28.19,12,9,12,11,6,16
28.195,12,9,12,11,6,16
28.2,12,10,12,11,6,15
28.205,12,10,12,11,6,15
28.21,12,10,12,12,6,14
28.215,12,10,12,11,6,13
28.22,12,10,12,10,6,12
28.225,12,10,12,10,6,11
28.23,12,10,12,11,6,11
28.235,12,10,12,12,7,11
28.24,12,10,13,13,7,12
28.245,12,9,13,13,7,12
28.25,12,9,13,13,7,12
28.255,12,9,13,12,7,12
28.26,12,9,13,13,7,12
28.265,11,9,13,13,7,12
28.27,11,9,13,14,7,12
28.275,11,9,13,15,7,12
28.28,11,9,13,16,7,12
28.285,11,10,13,16,7,11
28.29,11,10,12,14,7,12
28.295,11,10,12,14,6,12
28.3,11,10,12,13,5,13
28.305,11,10,12,14,5,13
28.31,11,10,12,15,5,13
28.315,11,10,12,15,5,13
28.32,11,10,12,16,4,12
28.325,11,10,11,16,4,11
28.33,11,11,11,16,4,11
28.335,11,11,11,16,4,12
28.34,11,10,11,15,4,12
28.345,10,11,11,15,4,11
28.35,10,11,11,15,4,12
28.355,10,11,11,15,4,11
28.36,10,11,11,14,4,12
28.365,10,11,11,14,4,11
28.37,10,11,11,14,4,11
28.375,10,10,11,14,4,10
28.38,10,10,11,14,4,10
28.385,10,10,11,14,4,10
28.39,10,11,11,14,4,9
28.395,10,11,11,14,4,9
28.4,10,11,11,14,4,9
28.405,10,12,11,13,4,9
28.41,10,12,11,13,4,9
28.415,10,12,11,13,4,10
28.42,10,12,11,13,5,11
28.425,10,12,11,13,5,12
28.43,9,12,11,13,5,12
28.435,9,12,12,13,5,13
28.44,9,13,12,13,5,13
28.445,9,13,12,11,6,14
28.45,9,14,13,10,7,13
28.455,9,14,13,10,7,14
28.46,9,14,12,10,8,14
28.465,9,14,12,9,8,14
28.47,9,14,12,8,8,13
28.475,9,14,12,9,10,11
28.48,9,14,12,8,11,10
28.485,9,14,12,8,11,10
28.49,9,14,12,8,11,10
28.495,10,14,12,9,11,9
28.5,9,14,12,9,11,9
28.505,9,14,12,9,9,9
28.51,9,14,12,8,10,8
28.515,9,14,12,8,10,7
28.52,8,14,12,8,11,7
28.525,8,14,12,8,11,7
28.53,8,14,12,7,11,7
28.535,8,14,12,7,11,8
28.54,8,14,12,6,12,9
28.545,8,14,12,4,13,10
28.55,9,14,12,4,13,10
28.555,10,13,12,4,12,10
28.56,11,13,12,4,13,9
28.565,11,13,12,4,14,9
28.57,12,13,12,4,13,9
28.575,12,13,12,3,13,9
28.58,12,13,12,3,12,6
28.585,12,13,12,3,12,6
28.59,13,13,12,4,13,6
28.595,13,13,12,3,12,7
28.6,14,13,13,3,12,7
28.605,14,13,13,3,12,7
28.61,14,13,13,3,12,8
28.615,15,13,13,3,12,8
28.62,15,13,14,3,12,8
28.625,17,13,14,3,12,9
28.63,17,13,13,4,10,9
28.635,17,13,13,5,11,8
28.64,17,13,13,5,10,8
28.645,16,13,13,5,10,9
28.65,16,13,13,5,10,9
28.655,17,13,13,5,10,9
28.66,17,13,13,5,10,9
28.665,18,13,12,5,9,9
28.67,18,13,12,5,9,9
28.675,18,12,12,7,8,9
28.68,17,12,12,7,8,10
28.685,17,11,12,7,8,11
28.69,17,11,12,6,9,12
28.695,17,11,12,6,9,12
28.7,17,11,12,6,9,12
28.705,17,11,12,6,9,11
28.71,17,11,12,6,10,11
28.715,17,11,12,6,10,11
28.72,17,12,12,6,10,11
28.725,18,12,12,6,10,11
28.73,18,12,12,6,10,12
28.735,18,11,12,6,10,12
28.74,18,11,11,6,10,12
28.745,19,11,11,7,10,12
28.75,19,11,11,7,10,11
28.755,19,11,11,7,9,11
28.76,19,11,11,7,9,11
28.765,19,11,12,7,9,9
28.77,19,11,12,7,9,9
28.775,19,11,12,8,8,9
28.78,19,11,12,7,8,9
28.785,19,11,12,7,8,9
28.79,19,11,12,8,8,10
28.795,19,11,12,8,8,11
28.8,19,11,12,7,9,10
28.805,19,11,12,8,9,11
28.81,19,11,12,8,11,10
28.815,19,11,12,8,11,10
28.82,19,11,12,8,10,9
28.825,19,11,12,8,10,10
28.83,19,11,12,10,10,11
28.835,19,11,12,10,11,11
28.84,18,11,12,10,12,11
28.845,18,11,12,10,13,11
28.85,18,11,12,11,12,13
28.855,18,11,12,12,12,14
28.86,18,11,12,12,13,15
28.865,18,11,12,12,12,16
28.87,18,11,12,11,12,16
28.875,18,10,12,11,13,16
28.88,18,10,12,12,13,16
28.885,18,10,12,12,12,15
28.89,18,10,12,12,12,15
28.895,18,10,12,12,12,16
28.9,18,10,12,12,12,16
28.905,18,10,12,12,12,18
28.91,18,10,12,11,13,19
28.915,18,10,12,11,13,16
28.92,18,10,12,11,12,16
28.925,18,10,12,11,11,16
28.93,18,10,12,11,11,16
28.935,18,9,12,12,11,16
28.94,18,9,12,12,11,16
28.945,18,8,12,11,11,16
28.95,18,7,12,12,10,16
28.955,18,7,12,13,10,16
28.96,18,7,12,14,11,16
28.965,18,7,12,14,11,17
28.97,18,7,12,14,11,16
28.975,18,7,12,14,10,17
28.98,18,7,12,13,10,18
28.985,18,7,12,15,10,18
28.99,18,7,12,14,10,16
28.995,18,7,12,14,10,16
29,18,7,12,14,11,16
29.005,17,7,12,14,11,16
29.01,17,7,12,14,11,16
29.015,17,7,12,14,11,16
29.02,17,7,12,15,11,15
29.025,17,7,12,16,11,14
29.03,17,7,12,15,13,14
29.035,17,7,11,15,13,15
29.04,17,7,11,15,13,16
29.045,16,7,11,16,12,16
29.05,17,7,11,16,12,16
29.055,17,7,11,17,12,16
29.06,17,7,11,17,12,16
29.065,18,7,11,17,12,16
29.07,18,7,11,18,12,16
29.075,18,7,11,18,12,15
29.08,18,7,11,17,12,15
29.085,18,7,11,16,13,16
29.09,18,7,11,16,12,16
29.095,18,8,11,16,11,17
29.1,17,8,11,16,11,17
29.105,17,8,11,17,11,19
29.11,17,8,11,16,11,19
29.115,17,8,11,16,11,19
29.12,17,8,11,15,11,16
29.125,17,8,11,16,10,17
29.13,17,8,11,15,10,16
29.135,17,8,11,15,10,15
29.14,17,9,11,15,10,15
29.145,17,9,11,14,10,13
29.15,17,9,11,14,10,13
29.155,17,9,10,14,10,13
29.16,17,9,10,17,10,14
29.165,17,9,10,16,10,13
29.17,17,9,10,17,11,12
29.175,17,9,10,17,11,14
29.18,17,9,10,17,10,14
29.185,17,8,10,16,10,14
29.19,17,8,10,17,10,14
29.195,17,8,10,18,10,15
29.2,17,8,10,17,9,14
29.205,17,8,10,17,9,14
29.21,17,8,10,16,9,14
29.215,17,8,10,18,7,14
29.22,17,8,10,18,7,15
29.225,17,8,10,18,7,14
29.23,17,8,10,15,6,14
29.235,17,9,9,14,6,14
29.24,17,9,9,14,6,14
29.245,17,9,9,15,6,14
29.25,17,9,9,14,5,16
29.255,17,9,9,14,5,17
29.26,17,10,9,14,5,17
29.265,17,11,9,14,5,16
29.27,17,10,9,14,5,14
29.275,17,11,10,14,5,13
29.28,17,11,10,14,5,13
29.285,16,12,10,14,6,14
29.29,15,13,10,14,5,14
29.295,14,13,10,14,5,14
29.3,14,13,11,13,5,13
29.305,14,13,11,12,6,15
29.31,14,13,11,12,6,15
29.315,14,13,11,11,4,15
29.32,14,13,11,12,4,14
29.325,14,13,11,12,4,13
29.33,13,14,11,11,5,13
29.335,13,14,10,13,6,13
29.34,13,14,10,12,5,13
29.345,13,14,10,12,5,12
29.35,14,14,10,12,5,13
29.355,14,14,10,12,6,13
29.36,14,14,10,13,6,13
29.365,14,13,10,15,6,14
29.37,14,13,10,15,5,14
29.375,14,13,10,14,5,15
29.38,14,13,10,15,5,15
29.385,14,12,10,15,5,15
29.39,13,12,10,15,5,12
29.395,13,12,10,15,5,12
29.4,13,14,10,14,6,12
29.405,13,14,9,15,7,12
29.41,13,14,9,15,7,9
29.415,13,14,9,15,8,9
29.42,13,14,9,14,9,8
29.425,13,14,9,15,9,9
29.43,13,14,9,15,10,11
29.435,13,14,9,15,9,10
29.44,13,15,9,16,8,9
29.445,13,15,9,16,7,9
29.45,13,14,9,16,8,9
29.455,13,14,9,16,9,9
29.46,13,14,9,16,8,10
29.465,13,14,9,17,8,11
29.47,13,14,9,16,8,12
29.475,12,14,9,15,7,12
29.48,12,13,9,13,8,12
29.485,12,13,9,13,9,12
29.49,12,13,9,12,9,12
29.495,12,13,9,13,9,13
29.5,12,13,9,13,10,13
29.505,12,13,9,12,9,13
29.51,12,13,9,11,9,13
29.515,12,13,9,11,9,13
29.52,12,13,9,11,9,11
29.525,12,13,9,11,10,11
29.53,13,13,9,11,10,11
29.535,13,13,9,9,11,11
29.54,13,13,9,9,11,11
29.545,13,13,9,9,10,10
29.55,13,13,9,9,9,10
29.555,13,13,9,10,9,10
29.56,13,14,9,11,8,10
29.565,13,14,9,11,8,9
29.57,13,14,9,11,7,8
29.575,13,14,9,10,5,6
29.58,13,14,9,11,5,6
29.585,13,14,9,12,5,6
29.59,13,14,9,12,6,5
29.595,14,14,9,13,6,5
29.6,12,13,9,12,5,5
29.605,12,14,9,12,6,5
29.61,12,14,9,11,6,5
29.615,12,14,9,11,6,5
29.62,12,14,9,11,7,5
29.625,12,14,9,11,8,5
29.63,12,14,9,9,8,5
29.635,12,14,10,9,8,6
29.64,12,14,10,9,9,5
29.645,11,14,10,9,9,5
29.65,11,14,10,9,9,5
29.655,11,14,10,9,10,6
29.66,11,14,10,10,10,6
29.665,10,14,10,11,11,6
29.67,10,14,10,11,11,6
29.675,10,14,10,10,11,6
29.68,10,14,11,10,9,6
29.685,10,14,11,11,10,6
29.69,10,14,11,11,10,6
29.695,10,14,11,12,10,5
29.7,10,14,11,13,10,5
29.705,10,14,12,14,10,4
29.71,11,14,12,15,8,4
29.715,11,12,12,14,9,4
29.72,11,12,11,14,11,4
29.725,11,12,11,14,11,4
29.73,12,11,11,15,11,5
29.735,12,11,11,14,11,5
29.74,12,11,12,13,11,6
29.745,12,11,12,14,10,7
29.75,12,11,12,13,10,7
29.755,12,11,11,13,10,7
29.76,12,11,11,12,10,7
29.765,12,11,11,12,9,6
29.77,12,11,11,12,9,6
29.775,12,11,11,11,8,6
29.78,12,12,11,11,9,6
29.785,12,12,11,11,10,6
29.79,12,12,11,11,10,5
29.795,12,12,11,10,11,5
29.8,12,12,11,10,12,6
29.805,12,12,12,10,12,6
29.81,12,12,12,10,12,5
29.815,12,13,12,10,14,5
29.82,11,13,12,10,14,5
29.825,11,13,12,11,14,5
29.83,11,13,12,11,14,5
29.835,11,13,12,12,15,5
29.84,10,13,12,12,15,5
29.845,10,13,12,12,13,5
29.85,10,12,12,13,13,5
29.855,10,12,12,12,13,4
29.86,10,12,13,12,14,4
29.865,10,12,13,12,14,4
29.87,10,12,12,12,14,5
29.875,10,12,12,11,14,4
29.88,10,12,12,13,15,4
29.885,10,13,13,13,14,4
29.89,10,13,12,13,14,4
29.895,10,13,12,15,16,4
29.9,10,13,12,14,16,4
29.905,10,13,13,14,17,4
29.91,10,13,13,14,16,4
29.915,10,13,14,14,15,6
29.92,10,13,14,14,17,6
29.925,10,12,14,15,16,6
29.93,10,12,14,15,17,8
29.935,10,12,14,13,17,8
29.94,10,12,14,13,17,8
29.945,10,12,14,13,18,8
29.95,10,12,14,13,17,7
29.955,10,12,14,13,17,7
29.96,10,12,14,14,18,9
29.965,10,12,14,14,19,10
29.97,10,12,14,15,18,10
29.975,10,12,14,15,18,11
29.98,10,11,14,15,18,11
29.985,10,11,14,16,17,12
29.99,10,11,15,16,16,12
29.995,10,11,15,16,16,12
30,9,11,16,16,16,11
30.005,9,10,16,17,15,11
30.01,9,10,16,17,15,12
30.015,9,10,16,17,15,12
30.02,9,10,16,17,15,13
30.025,9,10,16,17,15,14
30.03,9,10,16,17,16,14
30.035,9,10,16,16,15,13
30.04,9,10,15,15,15,11
30.045,9,10,15,14,15,11
30.05,8,10,15,14,15,11
30.055,8,10,15,14,15,11
30.06,8,10,14,15,15,11
30.065,8,10,14,15,14,12
30.07,8,10,14,15,15,14
30.075,8,10,14,15,14,14
30.08,8,10,13,15,14,15
30.085,8,10,13,14,14,15
30.09,8,10,13,14,15,15
30.095,8,10,13,14,14,15
30.1,8,10,13,13,14,14
30.105,8,10,13,14,14,13
30.11,8,11,13,14,13,13
30.115,8,11,13,13,14,13
30.12,8,11,13,13,13,11
30.125,8,11,13,13,13,11
30.13,8,11,13,13,12,11
30.135,8,11,13,13,11,12
30.14,8,12,13,13,10,13
30.145,8,12,13,13,10,13
30.15,8,12,13,12,9,13
30.155,8,12,13,12,10,13
30.16,8,12,13,12,10,13
30.165,8,12,13,13,10,15
30.17,8,12,13,13,10,15
30.175,8,12,13,14,10,14
30.18,8,12,13,14,11,14
30.185,8,12,13,13,11,14
30.19,8,12,13,13,12,14
30.195,8,12,13,13,10,15
30.2,8,12,13,13,10,15
30.205,8,13,13,12,10,13
30.21,8,13,13,12,8,12
30.215,8,13,13,12,8,12
30.22,8,13,13,12,8,12
30.225,7,13,13,11,7,12
30.23,7,13,13,10,7,13
30.235,7,13,14,9,8,13
30.24,7,13,14,9,7,14
30.245,7,13,13,9,7,14
30.25,7,12,13,9,8,15
30.255,7,12,13,10,9,15
30.26,7,12,13,10,9,14
30.265,6,12,13,11,9,14
30.27,6,12,12,11,9,14
30.275,6,12,12,10,9,14
30.28,6,12,12,10,7,13
30.285,6,12,12,9,7,13
30.29,6,12,12,9,8,15
30.295,6,12,13,9,8,14
30.3,6,12,13,8,9,14
30.305,6,12,13,8,9,13
30.31,6,13,13,7,9,12
30.315,6,13,13,7,9,12
30.32,6,12,14,7,10,12
30.325,6,11,14,7,10,13
30.33,6,11,14,7,11,13
30.335,6,11,14,7,11,13
30.34,6,10,14,9,11,14
30.345,7,10,14,9,11,14
30.35,7,10,14,10,11,14
30.355,7,10,14,10,11,14
30.36,7,10,13,10,11,14
30.365,7,10,13,10,11,17
30.37,7,10,12,10,12,16
30.375,7,10,12,9,12,16
30.38,8,10,12,9,11,16
30.385,8,10,12,8,12,16
30.39,8,10,12,9,10,15
30.395,8,9,12,9,10,15
30.4,8,9,12,8,12,14
30.405,9,9,12,7,14,13
30.41,10,9,12,7,14,14
30.415,10,8,12,7,14,14
30.42,10,8,13,7,14,13
30.425,10,8,13,7,14,13
30.43,10,8,13,7,14,13
30.435,10,8,14,7,14,13
30.44,10,8,14,7,15,12
30.445,10,8,14,6,13,12
30.45,10,8,14,9,13,10
30.455,10,8,14,9,13,10
30.46,10,8,14,9,12,10
30.465,10,8,14,9,12,9
30.47,10,8,14,10,12,10
30.475,10,8,14,10,12,10
30.48,10,8,14,10,12,9
30.485,10,8,14,10,11,9
30.49,10,8,14,11,11,9
30.495,9,8,13,12,12,9
30.5,9,8,13,12,10,9
30.505,9,8,13,12,10,9
30.51,8,8,13,12,10,9
30.515,8,8,13,13,10,11
30.52,8,8,13,14,9,11
30.525,8,8,13,14,9,11
30.53,8,8,13,14,8,11
30.535,8,8,13,12,9,11
30.54,8,8,13,12,9,11
30.545,8,8,13,13,7,10
30.55,8,8,13,14,7,11
30.555,7,9,13,14,9,10
30.56,7,9,13,13,9,10
30.565,7,9,13,13,9,9
30.57,7,9,13,13,9,9
30.575,7,9,13,13,9,9
30.58,7,9,13,13,9,10
30.585,7,9,13,13,9,10
30.59,7,9,13,12,9,9
30.595,8,9,13,12,9,11
30.6,8,9,13,13,9,11
30.605,8,9,13,12,9,10
30.61,8,9,13,13,9,10
30.615,8,9,13,12,9,10
30.62,8,9,13,12,9,10
30.625,8,9,13,11,9,10
30.63,8,9,13,10,9,10
30.635,7,9,13,11,9,10
30.64,7,10,13,10,9,10
30.645,7,10,13,10,9,10
30.65,8,10,13,10,9,9
30.655,8,10,13,10,9,9
30.66,8,9,13,10,9,9
30.665,8,9,13,11,9,9
30.67,8,9,13,11,9,8
30.675,8,9,13,12,9,8
30.68,8,9,13,11,9,8
30.685,8,9,13,11,9,7
30.69,8,9,13,11,9,9
30.695,8,9,13,11,9,8
30.7,8,9,13,10,8,8
30.705,8,9,13,10,8,7
30.71,9,9,13,11,8,7
30.715,9,9,13,8,8,7
30.72,9,9,13,7,10,8
30.725,9,10,13,7,10,7
30.73,9,10,13,5,11,8
30.735,9,11,13,5,11,7
30.74,9,11,13,6,11,8
30.745,9,11,13,6,11,9
30.75,9,11,13,6,11,9
30.755,9,11,13,6,9,9
30.76,10,11,12,6,9,9
30.765,10,10,12,7,9,9
30.77,10,10,12,7,9,10
30.775,10,10,12,7,10,10
30.78,10,10,12,7,12,10
30.785,10,10,12,7,12,10
30.79,10,10,12,7,11,11
30.795,10,10,12,8,11,11
30.8,11,10,12,8,12,10
30.805,11,10,12,8,12,10
30.81,11,10,12,8,12,9
30.815,11,10,12,8,13,9
30.82,12,10,12,8,12,9
30.825,12,10,13,8,12,9
30.83,12,10,13,8,12,9
30.835,13,10,14,7,12,8
30.84,13,10,14,7,12,8
30.845,13,11,14,8,12,7
30.85,13,11,14,8,11,7
30.855,13,11,14,8,11,7
30.86,13,11,13,7,11,7
30.865,14,11,13,7,11,7
30.87,14,11,13,6,11,7
30.875,14,11,13,6,11,7
30.88,14,11,13,7,12,7
30.885,14,11,13,7,11,7
30.89,14,11,13,8,12,6
30.895,14,12,14,9,11,6
30.9,14,12,14,10,10,6
30.905,15,12,14,10,10,6
30.91,15,12,15,10,9,6
30.915,15,12,15,10,11,6
30.92,15,12,15,11,11,6
30.925,15,12,15,10,11,6
30.93,14,12,15,10,10,7
30.935,15,11,15,10,10,7
30.94,15,11,15,10,10,7
30.945,15,11,16,8,10,8
30.95,15,11,16,8,10,10
30.955,15,11,16,8,10,10
30.96,15,11,16,9,10,10
30.965,15,11,16,8,10,10
30.97,15,11,16,8,9,10
30.975,15,11,16,8,9,10
30.98,15,11,16,9,7,10
30.985,15,11,16,9,6,11
30.99,15,11,16,9,6,11
30.995,14,12,16,9,6,11
31,14,12,16,8,6,10
31.005,14,12,16,8,6,10
31.01,14,12,16,7,6,8
31.015,14,12,16,7,6,9
31.02,13,12,16,7,6,9
31.025,13,12,16,7,6,9
31.03,13,12,16,7,6,9
31.035,13,12,16,7,6,9
31.04,13,12,16,8,6,9
31.045,13,12,16,8,6,9
31.05,14,12,17,8,7,9
31.055,14,12,16,9,7,8
31.06,14,12,16,10,7,9
31.065,14,12,16,10,7,10
31.07,14,12,16,10,7,10
31.075,14,12,16,10,7,10
31.08,14,12,16,10,7,10
31.085,14,12,16,9,7,10
31.09,14,11,16,9,7,10
31.095,14,10,16,9,7,11
31.1,14,10,16,10,7,11
31.105,14,10,16,10,8,11
31.11,16,10,16,10,8,11
31.115,16,10,16,11,9,11
31.12,16,11,16,11,9,11
31.125,16,11,16,14,10,11
31.13,16,11,16,13,11,11
31.135,16,11,16,14,12,10
31.14,14,11,16,14,12,11
31.145,14,11,16,14,12,12
31.15,14,11,16,14,12,12
31.155,14,11,16,13,12,12
31.16,14,11,16,14,12,12
31.165,14,11,15,14,12,12
31.17,14,11,15,14,11,11
31.175,14,11,15,13,11,10
31.18,14,11,15,14,10,8
31.185,14,11,14,14,10,8
31.19,14,11,13,14,10,7
31.195,14,11,13,14,10,7
31.2,14,11,13,14,10,8
31.205,15,10,12,15,10,8
31.21,15,11,12,15,10,8
31.215,15,11,12,16,10,8
31.22,15,11,12,16,10,9
31.225,15,11,12,16,11,10
31.23,15,11,12,16,12,10
31.235,15,11,12,16,11,10
31.24,15,11,12,16,11,10
31.245,15,11,13,16,11,12
31.25,16,11,13,16,10,12
31.255,16,11,13,16,10,13
31.26,16,10,13,17,10,14
31.265,16,10,13,17,11,14
31.27,15,10,13,17,11,13
31.275,15,11,13,17,11,13
31.28,15,11,13,16,12,14
31.285,15,11,13,16,13,15
31.29,15,11,13,16,13,15
31.295,15,11,13,17,13,16
31.3,14,11,13,17,14,16
31.305,14,11,13,18,13,16
31.31,14,10,13,18,12,14
31.315,14,10,13,17,12,15
31.32,14,10,13,17,12,15
31.325,14,10,13,18,12,16
31.33,14,10,13,18,12,14
31.335,14,10,13,18,13,13
31.34,14,10,13,17,13,13
31.345,15,10,14,16,13,13
31.35,15,10,14,16,13,14
31.355,15,10,14,16,13,14
31.36,15,10,14,17,13,14
31.365,15,10,14,17,13,15
31.37,15,10,14,17,14,15
31.375,15,10,14,16,13,15
31.38,15,10,14,16,13,16
31.385,15,10,14,17,12,16
31.39,15,10,14,16,12,16
31.395,15,10,14,17,11,16
31.4,15,10,14,17,9,16
31.405,15,9,14,17,9,16
31.41,14,9,14,18,9,17
31.415,14,9,14,17,8,17
31.42,14,9,15,19,8,17
31.425,14,9,15,19,8,18
31.43,14,9,15,18,8,18
31.435,14,10,15,18,8,21
31.44,13,10,15,18,8,21
31.445,13,9,15,16,8,20
31.45,13,9,15,14,7,18
31.455,13,9,15,14,7,20
31.46,13,9,15,15,6,20
31.465,13,9,15,15,6,20
31.47,14,9,15,16,6,20
31.475,14,9,15,17,6,20
31.48,13,9,15,17,6,20
31.485,13,9,15,17,7,20
31.49,13,9,15,16,7,20
31.495,13,9,15,15,7,20
31.5,13,9,15,15,7,20
31.505,13,9,15,13,6,20
31.51,13,9,15,13,6,19
31.515,13,9,15,13,9,21
31.52,13,9,15,13,8,22
31.525,13,9,15,12,6,20
31.53,13,9,15,11,6,22
31.535,13,8,15,11,6,22
31.54,13,8,15,11,6,24
31.545,13,8,15,11,6,24
31.55,13,8,15,11,6,24
31.555,13,8,15,11,7,24
31.56,13,8,15,12,7,24
31.565,13,8,15,10,9,24
31.57,13,8,14,10,9,25
31.575,12,7,14,10,9,25
31.58,12,7,14,10,8,24
31.585,13,8,14,9,8,24
31.59,13,8,14,9,8,24
31.595,13,8,14,8,7,23
31.6,13,8,14,8,9,25
31.605,13,8,14,8,9,25
31.61,13,8,13,8,9,25
31.615,13,8,13,8,9,23
31.62,12,8,13,8,8,24
31.625,12,8,13,8,7,25
31.63,12,8,13,8,8,23
31.635,12,8,13,9,8,23
31.64,12,8,13,10,7,23
31.645,12,8,13,10,7,23
31.65,12,8,13,10,8,24
31.655,12,8,13,10,9,26
31.66,12,8,14,10,10,27
31.665,11,8,14,10,10,25
31.67,11,8,14,9,10,24
31.675,11,8,14,10,11,24
31.68,11,8,13,9,10,24
31.685,10,8,13,10,9,23
31.69,10,8,13,11,9,22
31.695,10,8,13,12,9,21
31.7,10,8,13,12,9,20
31.705,10,8,13,12,9,19
31.71,10,7,13,11,9,17
31.715,10,7,13,11,9,17
31.72,10,7,13,11,9,17
31.725,10,7,13,10,9,16
31.73,10,7,13,10,9,15
31.735,10,7,13,10,10,13
31.74,10,7,13,10,10,13
31.745,10,7,13,10,10,12
31.75,10,7,13,10,10,12
31.755,10,7,13,10,11,12
31.76,10,7,12,9,10,12
31.765,10,7,12,9,10,13
31.77,10,7,12,9,10,12
31.775,10,7,12,9,10,12
31.78,10,7,12,9,10,13
31.785,11,7,12,9,7,13
31.79,11,7,12,9,8,14
31.795,11,7,12,9,9,15
31.8,11,7,12,10,10,15
31.805,11,8,12,10,11,16
31.81,11,8,12,11,11,14
31.815,13,8,12,11,11,16
31.82,13,8,12,11,11,16
31.825,13,8,12,11,11,16
31.83,13,8,12,11,11,16
31.835,13,8,11,11,11,16
31.84,13,8,11,11,11,16
31.845,14,8,11,11,12,16
31.85,14,8,11,11,12,17
31.855,14,8,11,11,12,16
31.86,14,8,10,10,12,16
31.865,13,7,10,10,11,16
31.87,14,7,10,10,11,16
31.875,14,7,10,10,11,15
31.88,14,7,10,8,11,15
31.885,14,7,10,8,11,14
31.89,14,7,10,9,11,14
31.895,14,7,10,10,11,13
31.9,14,7,10,11,11,13
31.905,14,7,10,11,11,13
31.91,14,7,10,11,10,13
31.915,14,6,10,12,10,13
31.92,14,7,10,14,9,13
31.925,14,8,10,14,9,14
31.93,14,8,10,14,10,14
31.935,14,8,11,14,10,14
31.94,14,8,11,14,11,13
31.945,14,8,11,14,13,13
31.95,14,8,11,14,12,13
31.955,14,8,11,14,12,13
31.96,14,8,11,14,12,12
31.965,14,8,11,13,12,12
31.97,14,8,11,12,11,13
31.975,14,8,11,13,12,14
31.98,14,8,12,12,11,15
31.985,13,8,12,12,11,14
31.99,14,8,12,13,10,14
31.995,14,8,12,13,10,14
32,14,7,12,13,10,16
32.005,14,7,12,11,9,16
32.01,14,7,12,12,9,16
32.015,14,7,12,13,9,16
32.02,14,7,12,14,10,16
32.025,14,7,12,15,9,16
32.03,14,7,12,15,9,16
32.035,14,7,12,16,9,16
32.04,14,8,12,17,10,16
32.045,13,8,12,16,10,16
32.05,13,8,11,17,10,16
32.055,13,8,11,17,11,16
32.06,13,9,11,17,11,16
32.065,13,9,11,17,11,14
32.07,13,9,11,17,12,15
32.075,13,9,10,17,12,15
32.08,13,9,10,15,12,15
32.085,13,9,10,15,10,14
32.09,13,9,10,15,9,14
32.095,13,9,10,14,11,14
32.1,13,9,10,14,11,15
32.105,13,9,10,13,11,15
32.11,13,8,10,13,11,15
32.115,13,9,10,13,11,16
32.12,13,9,10,14,12,16
32.125,13,9,10,13,11,14
32.13,13,9,10,12,11,13
32.135,13,9,10,12,12,13
32.14,11,9,9,11,11,12
32.145,11,9,9,10,11,12
32.15,11,9,10,11,11,12
32.155,11,9,10,12,10,11
32.16,11,9,10,12,9,9
32.165,11,7,10,10,8,9
32.17,11,7,10,10,8,9
32.175,11,7,10,10,9,8
32.18,11,7,9,8,10,8
32.185,11,7,9,8,10,8
32.19,11,7,9,8,10,8
32.195,11,7,9,8,9,8
32.2,11,7,10,8,9,9
32.205,11,7,10,6,8,8
32.21,11,7,10,6,8,7
32.215,11,7,10,6,8,6
32.22,11,7,10,6,8,7
32.225,11,7,10,5,8,7
32.23,12,7,10,5,8,7
32.235,12,7,10,6,8,6
32.24,12,7,10,6,8,6
32.245,12,7,10,6,8,6
32.25,12,7,10,4,8,6
32.255,12,7,10,5,8,6
32.26,12,7,10,6,8,6
32.265,12,7,10,6,8,6
32.27,12,7,10,4,7,6
32.275,12,7,11,4,7,6
32.28,13,7,11,5,7,7
32.285,13,7,11,6,7,7
32.29,13,7,11,6,7,6
32.295,13,8,11,6,7,7
32.3,13,9,11,7,7,7
32.305,13,9,11,7,9,8
32.31,13,9,11,7,9,8
32.315,13,9,11,6,9,7
32.32,13,9,11,6,10,8
32.325,12,9,12,5,10,9
32.33,12,9,12,5,11,9
32.335,12,9,12,5,11,9
32.34,12,9,12,6,10,9
32.345,12,9,12,7,10,9
32.35,12,9,12,7,10,9
32.355,12,9,12,7,10,7
32.36,12,10,12,7,11,7
32.365,11,10,12,8,11,8
32.37,11,10,12,8,11,9
32.375,12,10,12,8,11,9
32.38,12,10,12,11,12,9
32.385,12,10,12,11,12,8
32.39,12,10,12,10,13,8
32.395,13,9,12,11,12,8
32.4,12,9,12,10,12,7
